Zipcode,City,Lat,Long,State
97533,MURPHY,42.33,-123.28,OR
97457,MYRTLE CREEK,43.05,-123.2,OR
97458,MYRTLE POINT,43.06,-124.03,OR
97131,NEHALEM,45.7,-123.86,OR
97364,NEOTSU,44.99,-123.98,OR
97132,NEWBERG,45.32,-122.98,OR
97635,NEW PINE CREEK,41.96,-120.2,OR
97365,NEWPORT,44.66,-124.01,OR
97366,SOUTH BEACH,44.56,-124.03,OR
97369,OTTER ROCK,44.74,-124.05,OR
97459,NORTH BEND,43.48,-124.16,OR
97133,NORTH PLAINS,45.67,-123.02,OR
97867,NORTH POWDER,45.05,-118.01,OR
97461,NOTI,44.09,-123.48,OR
97913,NYSSA,43.73,-117.15,OR
97462,OAKLAND,43.47,-123.35,OR
97463,OAKRIDGE,43.74,-122.41,OR
97534,O BRIEN,42.04,-123.71,OR
97134,OCEANSIDE,45.45,-123.96,OR
97044,ODELL,45.62,-121.54,OR
97914,ONTARIO,44.08,-117.01,OR
97464,OPHIR,42.5,-124.41,OR
97045,OREGON CITY,45.32,-122.52,OR
97368,OTIS,45,-123.89,OR
97840,OXBOW,44.99,-116.87,OR
97135,PACIFIC CITY,45.19,-123.96,OR
97636,PAISLEY,42.61,-120.57,OR
97751,PAULINA,44.11,-119.79,OR
97801,PENDLETON,45.73,-118.79,OR
97859,MEACHAM,45.52,-118.44,OR
97370,PHILOMATH,44.59,-123.46,OR
97535,PHOENIX,42.26,-122.81,OR
97868,PILOT ROCK,45.39,-118.78,OR
97201,PORTLAND,45.5,-122.69,OR
97202,PORTLAND,45.47,-122.64,OR
97203,PORTLAND,45.61,-122.74,OR
97204,PORTLAND,45.51,-122.67,OR
97205,PORTLAND,45.51,-122.68,OR
97206,PORTLAND,45.48,-122.6,OR
97207,PORTLAND,45.52,-122.68,OR
97208,PORTLAND,45.53,-122.56,OR
97209,PORTLAND,45.53,-122.68,OR
97210,PORTLAND,45.55,-122.73,OR
97211,PORTLAND,45.57,-122.62,OR
97212,PORTLAND,45.54,-122.64,OR
97213,PORTLAND,45.53,-122.6,OR
97214,PORTLAND,45.51,-122.64,OR
97215,PORTLAND,45.51,-122.59,OR
97216,PORTLAND,45.51,-122.55,OR
97217,PORTLAND,45.58,-122.7,OR
97218,PORTLAND,45.57,-122.59,OR
97219,PORTLAND,45.45,-122.69,OR
97220,PORTLAND,45.55,-122.56,OR
97221,PORTLAND,45.49,-122.72,OR
97222,PORTLAND,45.44,-122.61,OR
97223,PORTLAND,45.44,-122.76,OR
97224,PORTLAND,45.4,-122.79,OR
97225,PORTLAND,45.49,-122.77,OR
97227,PORTLAND,45.54,-122.67,OR
97228,PORTLAND,45.53,-122.68,OR
97229,PORTLAND,45.55,-122.81,OR
97230,PORTLAND,45.54,-122.5,OR
97231,PORTLAND,45.73,-122.76,OR
97232,PORTLAND,45.52,-122.64,OR
97233,PORTLAND,45.51,-122.49,OR
97236,PORTLAND,45.46,-122.49,OR
97238,PORTLAND,45.57,-122.6,OR
97239,PORTLAND,45.48,-122.69,OR
97240,PORTLAND,45.5,-122.65,OR
97242,PORTLAND,45.48,-122.64,OR
97256,PORTLAND,45.51,-122.67,OR
97258,PORTLAND,45.51,-122.67,OR
97266,PORTLAND,45.46,-122.55,OR
97267,PORTLAND,45.4,-122.61,OR
97268,PORTLAND,45.41,-122.63,OR
97269,PORTLAND,45.44,-122.61,OR
97280,PORTLAND,45.45,-122.7,OR
97281,PORTLAND,45.44,-122.77,OR
97282,PORTLAND,45.48,-122.64,OR
97283,PORTLAND,45.53,-122.65,OR
97286,PORTLAND,45.48,-122.59,OR
97290,PORTLAND,45.57,-122.64,OR
97291,PORTLAND,45.54,-122.72,OR
97292,PORTLAND,45.51,-122.55,OR
97293,PORTLAND,45.51,-122.64,OR
97294,PORTLAND,45.54,-122.49,OR
97296,PORTLAND,45.53,-122.77,OR
97298,PORTLAND,45.5,-122.77,OR
97465,PORT ORFORD,42.72,-124.35,OR
97752,POST,44.05,-120.09,OR
97753,POWELL BUTTE,44.23,-121.01,OR
97466,POWERS,42.84,-124.09,OR
97817,BATES,44.7,-118.79,OR
97869,PRAIRIE CITY,44.38,-118.64,OR
97754,PRINEVILLE,44.1,-120.66,OR
97536,PROSPECT,42.82,-122.51,OR
97048,RAINIER,46.04,-122.98,OR
97756,REDMOND,44.26,-121.22,OR
97467,REEDSPORT,43.79,-123.9,OR
97049,RHODODENDRON,45.36,-121.85,OR
97870,RICHLAND,44.79,-117.23,OR
97371,RICKREALL,44.99,-123.2,OR
97469,RIDDLE,42.91,-123.43,OR
97758,RILEY,43.58,-119.57,OR
97136,ROCKAWAY BEACH,45.62,-123.91,OR
97537,ROGUE RIVER,42.54,-123.1,OR
97470,ROSEBURG,43.21,-123.4,OR
97471,ROSEBURG,43.24,-123.48,OR
97050,RUFUS,45.66,-120.77,OR
97373,SAINT BENEDICT,45.05,-122.78,OR
97051,SAINT HELENS,45.88,-122.92,OR
97053,WARREN,45.81,-122.88,OR
97054,DEER ISLAND,45.94,-122.92,OR
97137,SAINT PAUL,45.2,-122.96,OR
97301,SALEM,44.9,-122.92,OR
97302,SALEM,44.9,-123.06,OR
97303,SALEM,45.01,-123.01,OR
97304,SALEM,45.02,-123.11,OR
97305,SALEM,45.01,-122.91,OR
97306,SALEM,44.84,-123.08,OR
97307,KEIZER,45.01,-123.01,OR
97308,SALEM,44.89,-122.92,OR
97309,SALEM,44.92,-123.01,OR
97310,SALEM,44.91,-123,OR
97311,SALEM,44.94,-123.02,OR
97312,SALEM,44.89,-123.06,OR
97314,SALEM,44.96,-123,OR
97317,SALEM,44.9,-122.89,OR
97055,SANDY,45.38,-122.23,OR
97056,SCAPPOOSE,45.8,-122.97,OR
97374,SCIO,44.68,-122.76,OR
97473,SCOTTSBURG,43.69,-123.91,OR
97375,SCOTTS MILLS,44.96,-122.57,OR
97138,SEASIDE,45.92,-123.7,OR
97538,SELMA,42.26,-123.59,OR
97873,SENECA,44.12,-118.94,OR
97539,SHADY COVE,42.61,-122.8,OR
97057,SHANIKO,44.98,-120.74,OR
97377,SHEDD,44.45,-123.1,OR
97378,SHERIDAN,45.1,-123.42,OR
97140,SHERWOOD,45.35,-122.86,OR
97357,LOGSDEN,44.74,-123.8,OR
97380,SILETZ,44.77,-123.92,OR
97638,SILVER LAKE,43.18,-120.96,OR
97641,CHRISTMAS VALLEY,43.24,-120.59,OR
97381,SILVERTON,44.95,-122.71,OR
97759,SISTERS,44.41,-121.92,OR
97476,SIXES,42.87,-124.18,OR
97874,SPRAY,44.77,-119.9,OR
97477,SPRINGFIELD,44.05,-123,OR
97478,SPRINGFIELD,44.1,-122.8,OR
97875,STANFIELD,45.8,-119.17,OR
97383,STAYTON,44.81,-122.72,OR
97385,SUBLIMITY,44.86,-122.73,OR
97640,SUMMER LAKE,42.86,-120.71,OR
97877,SUMPTER,44.75,-118.2,OR
97479,SUTHERLIN,43.41,-123.11,OR
97386,SWEET HOME,44.36,-122.69,OR
97480,SWISSHOME,44.12,-123.81,OR
97540,TALENT,42.2,-122.81,OR
97389,TANGENT,44.54,-123.08,OR
97481,TENMILE,43.1,-123.53,OR
97760,TERREBONNE,44.41,-121.29,OR
97058,THE DALLES,45.54,-121.15,OR
97390,TIDEWATER,44.32,-123.85,OR
97107,BAY CITY,45.58,-123.81,OR
97141,TILLAMOOK,45.46,-123.71,OR
97143,NETARTS,45.43,-123.94,OR
97484,TILLER,42.91,-122.87,OR
97144,TIMBER,45.74,-123.31,OR
97391,TOLEDO,44.6,-123.89,OR
97541,TRAIL,42.72,-122.73,OR
97060,TROUTDALE,45.52,-122.35,OR
97062,TUALATIN,45.36,-122.75,OR
97392,TURNER,44.79,-122.94,OR
97063,TYGH VALLEY,45.22,-121.26,OR
97880,UKIAH,45.09,-118.89,OR
97882,UMATILLA,45.9,-119.33,OR
97486,UMPQUA,43.35,-123.54,OR
97883,UNION,45.15,-117.77,OR
97884,UNITY,44.47,-118.22,OR
97903,BROGAN,44.15,-117.67,OR
97908,IRONSIDE,44.32,-117.83,OR
97918,VALE,44.03,-117.38,OR
97487,VENETA,43.97,-123.42,OR
97064,VERNONIA,45.88,-123.23,OR
97488,VIDA,44.13,-122.42,OR
97376,SEAL ROCK,44.5,-123.99,OR
97394,WALDPORT,44.45,-123.94,OR
97885,WALLOWA,45.56,-117.5,OR
97489,WALTERVILLE,44.13,-122.64,OR
97490,WALTON,44.02,-123.62,OR
97761,WARM SPRINGS,44.82,-121.31,OR
97146,WARRENTON,46.12,-123.91,OR
97065,WASCO,45.59,-120.63,OR
97491,WEDDERBURN,42.45,-124.4,OR
97067,WELCHES,45.3,-121.95,OR
97920,WESTFALL,44.03,-117.71,OR
97492,WESTFIR,43.74,-122.49,OR
97493,WESTLAKE,43.92,-123.98,OR
97068,WEST LINN,45.34,-122.66,OR
97886,WESTON,45.8,-118.26,OR
97147,WHEELER,45.68,-123.88,OR
97494,WILBUR,43.32,-123.34,OR
97396,WILLAMINA,45.13,-123.51,OR
97544,WILLIAMS,42.14,-123.32,OR
97070,WILSONVILLE,45.3,-122.78,OR
97495,WINCHESTER,43.29,-123.27,OR
97416,CAMAS VALLEY,43.05,-123.67,OR
97496,WINSTON,43.05,-123.5,OR
97497,WOLF CREEK,42.66,-123.39,OR
97071,WOODBURN,45.13,-122.82,OR
97498,YACHATS,44.32,-124,OR
97148,YAMHILL,45.36,-123.24,OR
97499,YONCALLA,43.57,-123.14,OR
98601,AMBOY,45.93,-122.44,WA
98602,APPLETON,45.85,-121.28,WA
98603,ARIEL,46.01,-122.47,WA
98604,BATTLE GROUND,45.8,-122.48,WA
98605,BINGEN,45.77,-121.66,WA
98606,BRUSH PRAIRIE,45.73,-122.45,WA
98607,CAMAS,45.64,-122.37,WA
98609,CARROLLS,46.07,-122.86,WA
98610,CARSON,45.79,-121.89,WA
98611,CASTLE ROCK,46.29,-122.95,WA
98612,CATHLAMET,46.22,-123.31,WA
98614,CHINOOK,46.28,-123.91,WA
98616,COUGAR,46.08,-122.28,WA
98617,DALLESPORT,45.66,-121.13,WA
98619,GLENWOOD,45.98,-121.27,WA
98613,CENTERVILLE,45.74,-120.93,WA
98620,GOLDENDALE,45.84,-120.76,WA
98622,HEISSON,45.82,-122.48,WA
98623,HUSUM,45.8,-121.46,WA
98624,ILWACO,46.31,-123.99,WA
98625,KALAMA,46.01,-122.7,WA
98626,KELSO,46.14,-122.8,WA
98628,KLICKITAT,45.84,-121.04,WA
98670,WAHKIACUS,45.85,-121.14,WA
98629,LA CENTER,45.87,-122.61,WA
98631,LONG BEACH,46.39,-124.03,WA
98637,NAHCOTTA,46.49,-124.03,WA
98632,LONGVIEW,46.19,-123.05,WA
98635,LYLE,45.72,-121.16,WA
98638,NASELLE,46.36,-123.75,WA
98639,NORTH BONNEVILLE,45.67,-121.96,WA
98640,OCEAN PARK,46.54,-124.04,WA
98641,OYSTERVILLE,46.56,-124.03,WA
98642,RIDGEFIELD,45.79,-122.69,WA
98621,GRAYS RIVER,46.35,-123.6,WA
98643,ROSBURG,46.29,-123.63,WA
98644,SEAVIEW,46.33,-124.05,WA
98647,SKAMOKAWA,46.28,-123.44,WA
98648,STEVENSON,45.7,-121.72,WA
98645,SILVERLAKE,46.32,-122.78,WA
98649,TOUTLE,46.31,-122.69,WA
98650,TROUT LAKE,45.97,-121.53,WA
98651,UNDERWOOD,45.74,-121.58,WA
98660,VANCOUVER,45.72,-122.74,WA
98661,VANCOUVER,45.64,-122.63,WA
98662,VANCOUVER,45.68,-122.57,WA
98663,VANCOUVER,45.65,-122.66,WA
98664,VANCOUVER,45.62,-122.57,WA
98665,VANCOUVER,45.67,-122.66,WA
98666,VANCOUVER,45.71,-122.59,WA
98668,VANCOUVER,45.71,-122.62,WA
98682,VANCOUVER,45.67,-122.47,WA
98683,VANCOUVER,45.6,-122.51,WA
98684,VANCOUVER,45.63,-122.52,WA
98685,VANCOUVER,45.7,-122.69,WA
98686,VANCOUVER,45.72,-122.61,WA
98687,VANCOUVER,45.63,-122.52,WA
98671,WASHOUGAL,45.61,-122.23,WA
98672,WHITE SALMON,45.82,-121.46,WA
98673,WISHRAM,45.66,-120.92,WA
98674,WOODLAND,45.94,-122.67,WA
98675,YACOLT,45.83,-122.38,WA
83520,AHSAHKA,46.52,-116.3,ID
83801,ATHOL,47.96,-116.68,ID
83802,AVERY,47.17,-115.8,ID
83803,BAYVIEW,47.97,-116.56,ID
83804,BLANCHARD,48.04,-116.96,ID
83805,BONNERS FERRY,48.75,-116.51,ID
83806,BOVILL,46.9,-116.36,ID
83808,CALDER,47.31,-116.09,ID
83810,CATALDO,47.57,-116.47,ID
83811,CLARK FORK,48.06,-116.17,ID
83813,COCOLALLA,48.1,-116.67,ID
83814,COEUR D ALENE,47.59,-116.91,ID
83815,COEUR D ALENE,47.72,-116.75,ID
83816,COEUR D ALENE,47.67,-116.78,ID
83821,COOLIN,48.6,-116.86,ID
83522,COTTONWOOD,45.94,-116.52,ID
83533,GREENCREEK,46.11,-116.26,ID
83523,CRAIGMONT,46.23,-116.48,ID
83524,CULDESAC,46.36,-116.67,ID
83548,REUBENS,46.32,-116.51,ID
83823,DEARY,46.79,-116.51,ID
83824,DESMET,47.12,-116.91,ID
83825,DOVER,48.25,-116.6,ID
83826,EASTPORT,48.98,-116.17,ID
83525,ELK CITY,45.9,-115.22,ID
83827,ELK RIVER,46.77,-116.19,ID
83526,FERDINAND,46.14,-116.41,ID
83812,CLARKIA,47.02,-116.24,ID
83830,FERNWOOD,47.09,-116.46,ID
83832,GENESEE,46.56,-116.88,ID
83530,GRANGEVILLE,45.9,-116.13,ID
83531,FENN,45.92,-116.12,ID
83833,HARRISON,47.54,-116.7,ID
83842,MEDIMONT,47.44,-116.47,ID
83834,HARVARD,46.94,-116.69,ID
83835,HAYDEN,47.78,-116.71,ID
83836,HOPE,48.26,-116.24,ID
83535,JULIAETTA,46.55,-116.74,ID
83536,KAMIAH,46.25,-115.96,ID
83837,KELLOGG,47.57,-116.11,ID
83537,KENDRICK,46.64,-116.54,ID
83839,KINGSTON,47.59,-116.24,ID
83539,KOOSKIA,46.08,-115.86,ID
83841,LACLEDE,48.16,-116.75,ID
83540,LAPWAI,46.32,-116.78,ID
83541,LENORE,46.64,-116.32,ID
83501,LEWISTON,46.16,-116.92,ID
83542,LUCILE,45.54,-116.24,ID
83843,MOSCOW,46.71,-116.91,ID
83844,MOSCOW,46.72,-116.99,ID
83845,MOYIE SPRINGS,48.7,-116.12,ID
83846,MULLAN,47.46,-115.74,ID
83847,NAPLES,48.59,-116.4,ID
83865,COLBURN,48.39,-116.53,ID
83543,NEZPERCE,46.28,-116.23,ID
83848,NORDMAN,48.67,-116.88,ID
83544,OROFINO,46.48,-116.12,ID
83849,OSBURN,47.53,-116.01,ID
83545,PECK,46.42,-116.46,ID
83546,PIERCE,46.56,-115.81,ID
83850,PINEHURST,47.46,-116.21,ID
83851,PLUMMER,47.28,-116.88,ID
83547,POLLOCK,45.31,-116.32,ID
83840,KOOTENAI,48.31,-116.51,ID
83852,PONDERAY,48.3,-116.53,ID
83853,PORTHILL,48.95,-116.62,ID
83854,POST FALLS,47.78,-117.02,ID
83877,POST FALLS,47.71,-116.94,ID
83855,POTLATCH,46.96,-116.91,ID
83822,OLDTOWN,48.13,-116.99,ID
83856,PRIEST RIVER,48.38,-116.89,ID
83857,PRINCETON,46.9,-116.81,ID
83858,RATHDRUM,47.84,-116.88,ID
83549,RIGGINS,45.39,-116.47,ID
83809,CAREYWOOD,48.06,-116.59,ID
83860,SAGLE,48.18,-116.56,ID
83861,SAINT MARIES,47.2,-116.55,ID
83864,SANDPOINT,48.34,-116.45,ID
83866,SANTA,47.18,-116.41,ID
83867,SILVERTON,47.49,-115.95,ID
83868,SMELTERVILLE,47.52,-116.18,ID
83869,SPIRIT LAKE,47.98,-116.89,ID
83552,STITES,46.08,-115.97,ID
83870,TENSED,47.12,-116.79,ID
83871,TROY,46.74,-116.74,ID
83872,VIOLA,46.86,-116.97,ID
83873,WALLACE,47.61,-115.91,ID
83874,MURRAY,47.63,-115.79,ID
83553,WEIPPE,46.38,-115.89,ID
83554,WHITE BIRD,45.69,-116.18,ID
83555,WINCHESTER,46.21,-116.64,ID
83876,WORLEY,47.44,-116.89,ID
98520,ABERDEEN,46.88,-123.99,WA
98220,ACME,48.7,-122.19,WA
99101,ADDY,48.32,-117.91,WA
98522,ADNA,46.57,-123.29,WA
99001,AIRWAY HEIGHTS,47.64,-117.56,WA
99102,ALBION,46.79,-117.25,WA
98524,ALLYN,47.37,-122.84,WA
99103,ALMIRA,47.72,-118.93,WA
98526,AMANDA PARK,47.47,-123.92,WA
98221,ANACORTES,48.46,-122.6,WA
98222,BLAKELY ISLAND,48.56,-122.8,WA
99401,ANATONE,46.08,-117.27,WA
98811,ARDENVOIR,47.72,-120.36,WA
98223,ARLINGTON,48.18,-121.67,WA
98304,ASHFORD,46.77,-122,WA
99402,ASOTIN,46.17,-117.16,WA
98001,AUBURN,47.3,-122.26,WA
98002,AUBURN,47.31,-122.2,WA
98003,FEDERAL WAY,47.3,-122.31,WA
98023,FEDERAL WAY,47.3,-122.37,WA
98047,PACIFIC,47.25,-122.24,WA
98063,FEDERAL WAY,47.3,-122.31,WA
98071,AUBURN,47.25,-122.11,WA
98092,AUBURN,47.28,-122.1,WA
98093,FEDERAL WAY,47.3,-122.35,WA
98224,BARING,47.73,-121.49,WA
98527,BAY CENTER,46.63,-123.95,WA
98305,BEAVER,48.05,-124.28,WA
98528,BELFAIR,47.43,-122.92,WA
98004,BELLEVUE,47.61,-122.21,WA
98005,BELLEVUE,47.62,-122.16,WA
98006,BELLEVUE,47.55,-122.14,WA
98007,BELLEVUE,47.62,-122.14,WA
98008,BELLEVUE,47.6,-122.11,WA
98009,BELLEVUE,47.61,-122.2,WA
98015,BELLEVUE,47.61,-122.2,WA
98225,BELLINGHAM,48.73,-122.48,WA
98226,BELLINGHAM,48.79,-122.41,WA
98227,BELLINGHAM,48.8,-122.4,WA
98228,BELLINGHAM,48.74,-122.46,WA
98229,BELLINGHAM,48.68,-122.41,WA
99320,BENTON CITY,46.24,-119.49,WA
99321,BEVERLY,46.87,-119.81,WA
99322,BICKLETON,45.92,-120.19,WA
98010,BLACK DIAMOND,47.32,-121.99,WA
98230,BLAINE,48.93,-122.72,WA
98231,BLAINE,48.99,-122.74,WA
98011,BOTHELL,47.74,-122.2,WA
98012,BOTHELL,47.84,-122.19,WA
98021,BOTHELL,47.79,-122.2,WA
98028,KENMORE,47.75,-122.24,WA
98041,BOTHELL,47.75,-122.21,WA
98082,MILL CREEK,47.85,-122.22,WA
98232,BOW,48.56,-122.44,WA
98310,BREMERTON,47.59,-122.62,WA
98311,BREMERTON,47.63,-122.63,WA
98312,BREMERTON,47.57,-122.75,WA
98314,BREMERTON,47.55,-122.64,WA
98337,BREMERTON,47.56,-122.64,WA
98812,BREWSTER,48.15,-119.82,WA
98813,BRIDGEPORT,47.97,-119.59,WA
98320,BRINNON,47.69,-122.99,WA
98920,BROWNSTOWN,46.4,-120.6,WA
98321,BUCKLEY,47.13,-122.04,WA
98530,BUCODA,46.78,-122.84,WA
98921,BUENA,46.42,-120.29,WA
99323,BURBANK,46.22,-118.82,WA
98322,BURLEY,47.41,-122.63,WA
98233,BURLINGTON,48.53,-122.31,WA
98323,CARBONADO,47.01,-121.98,WA
98324,CARLSBORG,48.1,-123.17,WA
98814,CARLTON,48.23,-120.28,WA
98014,CARNATION,47.64,-121.89,WA
98815,CASHMERE,47.55,-120.48,WA
98531,CENTRALIA,46.74,-122.95,WA
99003,CHATTAROY,47.92,-117.28,WA
98532,CHEHALIS,46.62,-123,WA
98816,CHELAN,47.89,-119.99,WA
98817,CHELAN FALLS,47.79,-119.99,WA
99004,CHENEY,47.43,-117.62,WA
99109,CHEWELAH,48.26,-117.76,WA
98325,CHIMACUM,47.97,-122.78,WA
98533,CINEBAR,46.59,-122.51,WA
98326,CLALLAM BAY,48.17,-124.53,WA
99403,CLARKSTON,46.36,-117.22,WA
99110,CLAYTON,48.03,-117.57,WA
98235,CLEARLAKE,48.46,-122.23,WA
98922,CLE ELUM,47.2,-120.9,WA
98236,CLINTON,47.95,-122.41,WA
99005,COLBERT,47.84,-117.35,WA
99111,COLFAX,46.85,-117.44,WA
99324,COLLEGE PLACE,46.04,-118.4,WA
99113,COLTON,46.56,-117.22,WA
99114,COLVILLE,48.67,-117.75,WA
98819,CONCONULLY,48.55,-119.81,WA
98237,CONCRETE,48.56,-121.77,WA
99326,CONNELL,46.66,-118.9,WA
98238,CONWAY,48.33,-122.34,WA
98535,COPALIS BEACH,47.09,-124.13,WA
98536,COPALIS CROSSING,47.16,-124.12,WA
98537,COSMOPOLIS,46.85,-123.62,WA
99115,COULEE CITY,47.66,-119.43,WA
99116,COULEE DAM,48.03,-118.94,WA
98239,COUPEVILLE,48.18,-122.66,WA
98923,COWICHE,46.66,-120.79,WA
99117,CRESTON,47.71,-118.51,WA
99147,LINCOLN,47.83,-118.46,WA
99118,CURLEW,48.87,-118.63,WA
98538,CURTIS,46.47,-123.08,WA
99119,CUSICK,48.51,-117.37,WA
98240,CUSTER,48.94,-122.62,WA
99121,DANVILLE,48.94,-118.46,WA
98241,DARRINGTON,48.19,-121.53,WA
99122,DAVENPORT,47.67,-118.19,WA
99328,DAYTON,46.31,-117.9,WA
98243,DEER HARBOR,48.62,-123.01,WA
99006,DEER PARK,47.99,-117.5,WA
98244,DEMING,48.8,-122.06,WA
99329,DIXIE,46.15,-118.18,WA
98539,DOTY,46.63,-123.28,WA
98821,DRYDEN,47.54,-120.55,WA
98303,ANDERSON ISLAND,47.15,-122.7,WA
98327,DUPONT,47.09,-122.64,WA
98019,DUVALL,47.73,-121.93,WA
98540,EAST OLYMPIA,46.96,-122.82,WA
98925,EASTON,47.35,-121.27,WA
98245,EASTSOUND,48.65,-122.81,WA
98328,EATONVILLE,46.86,-122.25,WA
98020,EDMONDS,47.8,-122.37,WA
98026,EDMONDS,47.83,-122.32,WA
99008,EDWALL,47.51,-117.92,WA
98330,ELBE,46.76,-122.16,WA
99123,ELECTRIC CITY,47.87,-119.08,WA
99009,ELK,48.01,-117.22,WA
98926,ELLENSBURG,46.97,-120.47,WA
98950,VANTAGE,46.86,-119.99,WA
98541,ELMA,47.1,-123.39,WA
99124,ELMER CITY,48,-118.95,WA
99330,ELTOPIA,46.5,-119.05,WA
99125,ENDICOTT,46.95,-117.73,WA
98822,ENTIAT,47.79,-120.44,WA
98022,ENUMCLAW,47.1,-121.6,WA
98823,EPHRATA,47.27,-119.59,WA
98542,ETHEL,46.51,-122.68,WA
98201,EVERETT,47.98,-122.2,WA
98203,EVERETT,47.94,-122.24,WA
98204,EVERETT,47.89,-122.25,WA
98205,EVERETT,48,-122.1,WA
98206,EVERETT,47.92,-122.22,WA
98207,EVERETT,47.96,-122.19,WA
98208,EVERETT,47.9,-122.18,WA
98213,EVERETT,47.97,-122.2,WA
98247,EVERSON,48.9,-122.3,WA
98276,NOOKSACK,48.92,-122.32,WA
99011,FAIRCHILD AIR FORCE BASE,47.61,-117.65,WA
99012,FAIRFIELD,47.39,-117.18,WA
98024,FALL CITY,47.58,-121.88,WA
99104,BELMONT,47.08,-117.16,WA
99128,FARMINGTON,47.11,-117.07,WA
98248,FERNDALE,48.86,-122.63,WA
99013,FORD,47.91,-117.8,WA
98331,FORKS,47.79,-124.26,WA
99014,FOUR LAKES,47.56,-117.59,WA
98333,FOX ISLAND,47.24,-122.63,WA
98249,FREELAND,48.01,-122.47,WA
98250,FRIDAY HARBOR,48.53,-123.06,WA
98544,GALVIN,46.74,-123.02,WA
99130,GARFIELD,46.99,-117.16,WA
99131,GIFFORD,48.29,-118.09,WA
98329,GIG HARBOR,47.37,-122.71,WA
98332,GIG HARBOR,47.36,-122.6,WA
98335,GIG HARBOR,47.29,-122.62,WA
98336,GLENOMA,46.53,-122.14,WA
98251,GOLD BAR,47.86,-121.66,WA
98338,GRAHAM,47.01,-122.29,WA
99133,GRAND COULEE,47.99,-119,WA
98930,GRANDVIEW,46.26,-119.9,WA
98932,GRANGER,46.32,-120.15,WA
98252,GRANITE FALLS,48.05,-121.74,WA
98546,GRAPEVIEW,47.32,-122.94,WA
98547,GRAYLAND,46.79,-124.08,WA
99016,GREENACRES,47.63,-117.14,WA
98253,GREENBANK,48.09,-122.57,WA
98255,HAMILTON,48.52,-121.99,WA
98340,HANSVILLE,47.91,-122.57,WA
98933,HARRAH,46.4,-120.64,WA
99134,HARRINGTON,47.42,-118.4,WA
99154,MOHLER,47.36,-118.35,WA
99135,HARTLINE,47.68,-119.12,WA
98025,HOBART,47.43,-121.89,WA
98548,HOODSPORT,47.42,-123.18,WA
99333,HOOPER,46.75,-118.14,WA
98550,HOQUIAM,47.11,-123.96,WA
98552,HUMPTULIPS,47.32,-123.91,WA
99129,FRUITLAND,48,-118.2,WA
99137,HUNTERS,48.17,-118.12,WA
99138,INCHELIUM,48.2,-118.24,WA
98256,INDEX,47.84,-121.43,WA
98342,INDIANOLA,47.75,-122.53,WA
99139,IONE,48.69,-117.29,WA
98027,ISSAQUAH,47.5,-122,WA
98029,ISSAQUAH,47.55,-122,WA
98075,SAMMAMISH,47.58,-122.03,WA
98343,JOYCE,48.13,-123.73,WA
99335,KAHLOTUS,46.66,-118.56,WA
98344,KAPOWSIN,46.98,-122.22,WA
99140,KELLER,48.1,-118.71,WA
99336,KENNEWICK,46.21,-119.16,WA
99337,KENNEWICK,46.07,-119.08,WA
99338,KENNEWICK,46.16,-119.25,WA
98030,KENT,47.36,-122.19,WA
98031,KENT,47.4,-122.19,WA
98032,KENT,47.39,-122.26,WA
98035,KENT,47.38,-122.19,WA
98042,KENT,47.36,-122.1,WA
98064,KENT,47.39,-122.23,WA
98089,KENT,47.38,-122.23,WA
99107,BOYDS,48.99,-118.21,WA
99126,EVANS,48.72,-117.96,WA
99141,KETTLE FALLS,48.74,-118.09,WA
99160,ORIENT,48.78,-118.2,WA
98345,KEYPORT,47.69,-122.62,WA
98346,KINGSTON,47.81,-122.53,WA
98033,KIRKLAND,47.67,-122.18,WA
98034,KIRKLAND,47.72,-122.2,WA
98083,KIRKLAND,47.68,-122.19,WA
98934,KITTITAS,46.98,-120.41,WA
98257,LA CONNER,48.41,-122.53,WA
99105,BENGE,46.88,-118.15,WA
99136,HAY,46.65,-117.91,WA
99143,LACROSSE,46.73,-117.87,WA
98348,LA GRANDE,46.82,-122.27,WA
98349,LAKEBAY,47.28,-122.77,WA
98351,LONGBRANCH,47.2,-122.76,WA
98258,LAKE STEVENS,48.04,-122.05,WA
98259,NORTH LAKEWOOD,48.16,-122.3,WA
98260,LANGLEY,48.04,-122.44,WA
98350,LA PUSH,47.9,-124.61,WA
99018,LATAH,47.3,-117.14,WA
99146,LAURIER,48.95,-118.28,WA
98826,LEAVENWORTH,47.81,-120.86,WA
98554,LEBAM,46.55,-123.54,WA
99019,LIBERTY LAKE,47.63,-117.09,WA
98555,LILLIWAUP,47.52,-123.06,WA
99341,LIND,46.9,-118.68,WA
98556,LITTLEROCK,46.9,-123.02,WA
98827,LOOMIS,48.87,-119.73,WA
99148,LOON LAKE,48.09,-117.58,WA
98261,LOPEZ ISLAND,48.49,-122.87,WA
98262,LUMMI ISLAND,48.69,-122.66,WA
98263,LYMAN,48.52,-122.06,WA
98264,LYNDEN,48.95,-122.43,WA
98036,LYNNWOOD,47.8,-122.28,WA
98037,LYNNWOOD,47.85,-122.28,WA
98046,LYNNWOOD,47.83,-122.3,WA
98087,LYNNWOOD,47.85,-122.28,WA
98557,MCCLEARY,47.03,-123.27,WA
98558,MCKENNA,46.93,-122.55,WA
98935,MABTON,46.15,-120.09,WA
